id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
19,105.51280212402344,133.67161560058594,64.17320251464844,17.074539184570312,118.28417205810548,118.47846221923828,118.47842407226562,94.34101104736328,64.17320251464844,0.0423634722828865,0.0081082815304398,0.0903781652450561,0.0452876314520835,0.2054427713155746,0.0816503018140792,0.2703486382961273,0.056420724838972,0.8089297413825989,14132240711680.0
20,71.18128967285156,137.9597930908203,41.76374053955078,12.478399276733398,145.26585388183594,88.273193359375,88.27277374267578,60.670841217041016,41.76374053955078,0.0399690009653568,0.0074335094541311,0.0897622108459472,0.0407012030482292,0.2023162692785263,0.0816943272948265,0.2848687767982483,0.0532546862959861,0.7880751490592957,16304036642816.0
21,80.50069427490234,139.59661865234375,44.17463302612305,12.899483680725098,153.6617889404297,99.91809844970705,99.91702270507812,67.4993667602539,44.17463302612305,0.0509387291967868,0.0106532527133822,0.0914926379919052,0.051196988672018,0.2064857184886932,0.0820019990205764,0.2397805899381637,0.0674500837922096,0.9308005571365356,16489026420736.0
22,69.81210327148438,140.63270568847656,38.497501373291016,11.183841705322266,151.17677307128906,90.26258087158205,90.26248931884766,57.16783905029297,38.497501373291016,0.0399437695741653,0.0077446741051971,0.0893569812178611,0.039826650172472,0.2009792774915695,0.0818426683545112,0.2881182134151459,0.0521877780556678,0.9915789365768432,15483767095296.0
23,73.80583190917969,139.9601593017578,41.8071517944336,11.47409439086914,143.75868225097656,93.72980499267578,93.72980499267578,61.31950759887695,41.8071517944336,0.0401636771857738,0.0075956499204039,0.0902848616242408,0.0394065715372562,0.2037741690874099,0.0825068727135658,0.2830225825309753,0.0532455965876579,0.8982430696487427,15814638960640.0
24,76.5412368774414,133.98440551757812,47.787967681884766,15.059804916381836,123.06763458251952,87.91078186035156,87.91077423095703,67.59049224853516,47.787967681884766,0.0627036094665527,0.0130993751809,0.0921854898333549,0.0531557202339172,0.2105976194143295,0.0824477151036262,0.2028882503509521,0.0829222276806831,0.9017699360847472,10962587353088.0
25,83.65225982666016,133.12413024902344,50.59230422973633,16.451505661010742,122.8326187133789,94.41446685791016,94.41443634033205,74.32600402832031,50.59230422973633,0.0581256076693534,0.0116055030375719,0.0919645577669143,0.0501788631081581,0.2104723304510116,0.0829227343201637,0.2172087132930755,0.0775216966867446,0.8372703194618225,10428667133952.0
26,64.24232482910156,137.7978973388672,30.816171646118164,13.901040077209473,176.7005615234375,81.64356231689453,81.6435317993164,54.15693664550781,30.816171646118164,0.0601222924888134,0.0133357951417565,0.0930353626608848,0.0561843439936637,0.2102813720703125,0.0806998312473297,0.2071196883916854,0.0792213156819343,1.011844277381897,14207148883968.0
27,85.74913024902344,133.95941162109375,50.63225936889648,15.961274147033691,127.92586517333984,98.3450164794922,98.34500885009766,76.03631591796875,50.63225936889648,0.0436429865658283,0.0077630938030779,0.0907525494694709,0.0419093035161495,0.206917867064476,0.083073116838932,0.2673878073692322,0.0585532672703266,0.809116780757904,15368545370112.0
28,73.32530212402344,141.57334899902344,30.861595153808597,13.890357971191406,183.33506774902344,96.04351043701172,96.04334259033205,59.49220275878906,30.861595153808597,0.0629174634814262,0.0154206454753875,0.0934184715151786,0.0577547848224639,0.2088716775178909,0.0805300548672676,0.1996367275714874,0.0814501792192459,0.6952003836631775,25459014238208.0
29,106.31256866455078,135.2936553955078,61.0601806640625,16.1649169921875,130.53622436523438,122.13323211669922,122.13322448730467,93.92704010009766,61.0601806640625,0.0333848409354686,0.0066778603941202,0.0850931331515312,0.0357585735619068,0.1932861804962158,0.0783579275012016,0.3233785927295685,0.0440629050135612,0.7429742217063904,19854337769472.0
30,93.14834594726562,137.84107971191406,54.588470458984375,13.842467308044434,134.85545349121094,111.73797607421876,111.73790740966795,80.74568939208984,54.588470458984375,0.0438692159950733,0.0095302164554595,0.0901010259985923,0.0476581677794456,0.202587679028511,0.0804733708500862,0.2686618268489837,0.0571185052394866,0.9169435501098632,19286802300928.0
31,113.91651153564452,134.67127990722656,68.94625854492188,16.492843627929688,118.91632080078124,128.7691650390625,128.76914978027344,101.39249420166016,68.94625854492188,0.035306766629219,0.0058012749068439,0.086029551923275,0.0334032103419303,0.1969992071390152,0.0801462605595588,0.314873993396759,0.0474397279322147,0.7266764044761658,12840380399616.0
32,98.21115112304688,134.131103515625,59.10039138793945,16.324806213378906,124.47374725341795,111.54803466796876,111.54801177978516,87.4805679321289,59.10039138793945,0.0424043089151382,0.0087831923738121,0.0906479582190513,0.0443471707403659,0.2039870619773864,0.0817027017474174,0.2723464965820312,0.0557811185717582,0.950189173221588,19804098396160.0
33,99.40792083740234,134.7799835205078,59.19242477416992,15.920820236206056,124.52872467041016,113.6231918334961,113.62284088134766,88.00942993164062,59.19242477416992,0.0392464622855186,0.0076667945832014,0.0895263403654098,0.0394964031875133,0.2010324448347091,0.0817333608865737,0.2896265983581543,0.0516715794801712,0.8637223839759827,19689755377664.0
34,100.29369354248048,133.64190673828125,57.63897705078125,17.070232391357422,127.47412109375,113.48204803466795,113.48192596435548,89.38838958740234,57.63897705078125,0.0418106652796268,0.0086747547611594,0.0907443910837173,0.0442485995590686,0.2034824788570404,0.0811072885990142,0.2751676738262176,0.0547641403973102,0.951053261756897,20846515060736.0
35,83.45516204833984,134.8273162841797,38.13526153564453,17.287633895874023,167.9536590576172,98.75914001464844,98.7590560913086,73.13613891601562,38.13526153564453,0.0478508844971656,0.0114382412284612,0.0923070013523101,0.05295966938138,0.205827847123146,0.0803642570972442,0.2474047839641571,0.0618473254144191,0.9960655570030212,20386599141376.0
36,43.94060134887695,140.36434936523438,38.00318145751953,148.66065979003906,135.0091094970703,61.91200637817383,61.91200256347656,35.01652526855469,38.00318145751953,0.0413336232304573,0.0079200407490134,0.0899913311004638,0.0441333167254924,0.2017239332199096,0.0804101675748825,0.2797128856182098,0.0547747090458869,0.9012675285339355,18751061753856.0
37,43.83863067626953,143.19625854492188,31.5943603515625,30.509632110595703,150.7755584716797,66.22472381591797,66.22400665283203,32.60490036010742,31.5943603515625,0.0335874147713184,0.0055635124444961,0.087135836482048,0.0356254205107688,0.197279542684555,0.0795929878950119,0.3160489201545715,0.045166365802288,0.9059945344924928,17844133691392.0
38,39.5439682006836,142.43011474609375,32.57978057861328,144.72402954101562,149.56033325195312,60.52692413330078,60.52441787719727,29.49562263488769,32.57978057861328,0.0402379222214221,0.0074538951739668,0.0890958979725837,0.0416859611868858,0.2009017616510391,0.0800936445593833,0.2870019972324371,0.0535289160907268,0.8883553147315979,21834030383104.0
39,43.35620880126953,140.82220458984375,32.47834396362305,35.94944381713867,145.03733825683594,62.5331916809082,62.53300094604492,34.02293395996094,32.47834396362305,0.0341423489153385,0.006682205479592,0.0874488875269889,0.0396996885538101,0.1963086724281311,0.0788195505738258,0.3115090727806091,0.0453895628452301,1.0490591526031494,22653031153664.0
40,55.793575286865234,141.22955322265625,43.930789947509766,76.3486099243164,125.04672241210938,74.23464965820312,74.2346420288086,44.85690307617188,43.930789947509766,0.0359351374208927,0.0072181150317192,0.0872782915830612,0.0411630906164646,0.1955077648162841,0.0788950994610786,0.3069306015968323,0.0470719039440155,0.8908716440200806,17258740973568.0
41,60.69438171386719,142.62567138671875,45.976783752441406,63.07451248168945,127.6734619140625,81.3140640258789,81.3134536743164,48.0979118347168,45.976783752441406,0.0315741412341594,0.0065454393625259,0.0853223353624343,0.0371356159448623,0.191009446978569,0.0771873667836189,0.329900711774826,0.0413249470293521,0.908710777759552,17771435917312.0
42,45.875186920166016,141.6339874267578,33.77988815307617,59.677825927734375,144.13824462890625,65.6283187866211,65.62830352783203,35.37298583984375,33.77988815307617,0.0373392030596733,0.0078369118273258,0.0876714214682579,0.0436401218175888,0.195518285036087,0.0778438225388526,0.3013917803764343,0.0487584359943866,0.8156911730766296,19172423630848.0
43,47.12077331542969,139.8624267578125,35.581233978271484,80.70691680908203,155.28924560546875,65.48824310302734,65.48755645751953,37.99927520751953,35.581233978271484,0.0659404247999191,0.0165918935090303,0.094350092113018,0.0649699196219444,0.2101199924945831,0.0788428112864494,0.1838262677192688,0.0853585973381996,1.049438238143921,17883188953088.0
44,40.52790451049805,137.0500946044922,32.96074676513672,48.32145309448242,135.3494415283203,55.00042343139648,55.000370025634766,33.90974044799805,32.96074676513672,0.0338262878358364,0.0054673072881996,0.0871762186288833,0.035146415233612,0.1967590302228927,0.0802685767412185,0.3158404529094696,0.0455157086253166,0.9453125,14205993353216.0
45,29.404661178588867,137.54457092285156,25.48218536376953,116.77572631835938,157.7371826171875,44.785640716552734,44.782936096191406,23.300945281982425,25.48218536376953,0.0389009714126586,0.0058619258925318,0.0900940299034118,0.0368986502289772,0.2055734694004058,0.0833925828337669,0.2865408062934875,0.052737571299076,0.9145985245704652,14247989870592.0
46,31.947162628173828,137.7854461669922,27.77881622314453,118.98706817626952,149.30352783203125,47.43670654296875,47.43488693237305,25.728181838989254,27.77881622314453,0.0415701605379581,0.0071976506151258,0.0904976800084114,0.0430093370378017,0.2050166130065918,0.0816805437207222,0.2752318978309631,0.0557961128652095,0.8065146803855896,16596330348544.0
47,32.298309326171875,137.46693420410156,24.351675033569336,50.71086120605469,162.01564025878906,48.12779235839844,48.12372589111328,25.9073543548584,24.351675033569336,0.0613041743636131,0.0143847288563847,0.0927824676036834,0.0593216754496097,0.2086800038814544,0.0794029459357261,0.2040215730667114,0.0801024287939071,0.9396825432777404,13589021720576.0
48,152.51651000976562,123.90714263916016,120.24234008789062,28.51657485961914,51.029598236083984,148.59942626953125,148.29978942871094,146.8441162109375,120.24234008789062,0.0729490742087364,0.0177796520292758,0.0923914909362793,0.0646134838461875,0.2106624096632003,0.0793099179863929,0.1670299619436264,0.0952640175819397,0.8437047600746155,14842869055488.0
49,158.08218383789062,124.8416748046875,125.90511322021484,26.319040298461918,51.954193115234375,155.42396545410156,155.39898681640625,151.90618896484375,125.90511322021484,0.0534884929656982,0.0111653348430991,0.0917946398258209,0.0508546642959117,0.2092642337083816,0.0814247280359268,0.2308187782764434,0.0711891278624534,0.8662952780723572,15836567830528.0
50,152.0060577392578,123.84051513671876,116.2874755859375,27.801589965820312,58.25593566894531,148.34423828125,148.2843475341797,145.76434326171875,116.2874755859375,0.0729390159249305,0.0200116783380508,0.0925654172897338,0.0681164190173149,0.2064006924629211,0.0773952379822731,0.1695209145545959,0.0930506214499473,1.0112165212631226,12371441483776.0
51,150.28834533691406,124.3719711303711,118.72795867919922,27.512636184692383,49.81869125366211,146.40481567382812,146.27078247070312,144.12509155273438,118.72795867919922,0.0710280984640121,0.0165526363998651,0.092296577990055,0.061103455722332,0.2106532752513885,0.0801933333277702,0.1749678999185562,0.0932047218084335,0.9560938477516174,12546151022592.0
52,152.1554412841797,124.3065185546875,117.27448272705078,26.998462677001957,56.935829162597656,149.52090454101562,149.4715576171875,146.18600463867188,117.27448272705078,0.058402307331562,0.0130350086838006,0.0926876217126846,0.0552473217248916,0.2109418213367462,0.0812373533844947,0.2116335779428482,0.0768149942159652,0.9263729453086852,22522328252416.0
53,146.91488647460938,124.3192901611328,106.11101531982422,26.519323348999023,74.84322357177734,145.81881713867188,145.73773193359375,140.6626434326172,106.11101531982422,0.0671066641807556,0.0165777616202831,0.0937614142894744,0.066127136349678,0.2113107740879058,0.0792585909366607,0.1788269877433776,0.0870306715369224,0.904931664466858,24013166346240.0
54,148.17510986328125,124.59015655517578,118.09589385986328,27.68118095397949,48.51255798339844,144.1039581298828,143.80734252929688,141.7855987548828,118.09589385986328,0.0668515712022781,0.0148973576724529,0.0922877714037895,0.0574202127754688,0.2110302448272705,0.0814485549926757,0.1877998113632202,0.0882644653320312,0.8839738965034485,12114458574848.0
55,150.39678955078125,124.69012451171876,117.1274642944336,26.7316951751709,53.85031509399414,147.4137420654297,147.3883819580078,143.94778442382812,117.1274642944336,0.0694229900836944,0.0161613840609788,0.0921753644943237,0.0616570748388767,0.2110676169395446,0.0801563709974289,0.1783588379621505,0.0910003706812858,0.8472727537155151,14073455443968.0
56,161.20960998535156,124.22193908691406,127.33355712890624,27.812410354614254,52.36725997924805,157.65213012695312,157.47450256347656,154.9346466064453,127.33355712890624,0.070361815392971,0.0166348535567522,0.0924986898899078,0.0629282221198082,0.2107677459716797,0.0800799131393432,0.1746465116739273,0.0920822471380233,0.9421221613883972,12751862759424.0
57,150.27735900878906,124.53849792480467,121.1016082763672,28.794063568115234,43.679443359375,145.3037567138672,144.9988250732422,143.6432647705078,121.1016082763672,0.0680999755859375,0.0152642615139484,0.0922275260090828,0.0584995299577713,0.2112286239862442,0.0808624252676963,0.1838491111993789,0.0899685472249984,0.893233060836792,11536091316224.0
58,151.38763427734375,124.37621307373048,119.86048889160156,28.19867706298828,51.95779037475586,147.76852416992188,147.42593383789062,145.36328125,119.86048889160156,0.066822774708271,0.0155681828036904,0.093016929924488,0.0613982453942298,0.2108340859413147,0.0804106369614601,0.1844173669815063,0.0875317752361297,0.8242790102958679,13584699490304.0
59,148.12481689453125,125.2423858642578,112.80300903320312,25.991039276123047,67.33349609375,146.8828582763672,146.8233184814453,141.6272735595703,112.80300903320312,0.0659882202744484,0.0171107463538646,0.0939754545688629,0.0670984536409378,0.2105581760406494,0.0782917886972427,0.1814763098955154,0.0855008512735366,0.9043430685997008,26879931187200.0
60,95.16610717773438,129.5489501953125,55.09161758422852,20.40179443359375,124.79088592529295,102.73966979980467,102.73931121826172,87.41132354736328,55.09161758422852,0.048498585820198,0.0153796738013625,0.0945047438144683,0.0669697299599647,0.2010223716497421,0.0758734345436096,0.2385624051094055,0.0591890551149845,1.0077950954437256,30897199906816.0
61,78.78947448730469,131.1854705810547,32.122894287109375,19.9859561920166,173.44744873046875,89.69924926757812,89.69915008544922,70.69644165039062,32.122894287109375,0.0449459217488765,0.0145439654588699,0.0962947905063629,0.0638772100210189,0.2043100297451019,0.0767424777150154,0.2436264455318451,0.0556591562926769,1.0539367198944092,27070363074560.0
62,89.33316040039062,130.04428100585938,49.569583892822266,19.92913055419922,130.99996948242188,97.55264282226562,97.5526123046875,81.4697036743164,49.569583892822266,0.0414679907262325,0.0111960135400295,0.0927606299519538,0.0567068606615066,0.2008054554462433,0.0772303715348243,0.2675071060657501,0.0523255765438079,0.9141210317611694,26439141294080.0
63,93.49996185302734,130.03009033203125,54.40056228637695,19.84525489807129,121.9762725830078,101.25816345214844,101.258056640625,85.3130111694336,54.40056228637695,0.0472459681332111,0.013407832942903,0.0929430797696113,0.0590641982853412,0.2017677873373031,0.0773059204220771,0.2491401880979538,0.0591250211000442,0.9649122953414916,24086101098496.0
64,96.11640167236328,129.4750213623047,57.34440231323242,20.339508056640625,118.87903594970705,103.2215347290039,103.22055053710938,88.29542541503906,57.34440231323242,0.0462178848683834,0.0133739123120903,0.09381153434515,0.0613569766283035,0.202868714928627,0.0765558406710624,0.2477243542671203,0.0580907724797725,0.8461117148399353,26712408588288.0
65,95.1414566040039,130.5047607421875,54.72686767578125,19.445955276489254,127.3456802368164,104.40251159667967,104.40249633789062,87.02996826171875,54.72686767578125,0.0526948422193527,0.0166368782520294,0.0948936268687248,0.0724119767546653,0.2027341425418853,0.0752054303884506,0.220898225903511,0.0645248740911483,1.0005639791488647,28972320555008.0
66,100.75794219970705,129.31884765625,61.55946731567383,20.43641662597656,110.82738494873048,106.96424102783205,106.96416473388672,92.23982238769533,61.55946731567383,0.0499556474387645,0.0117281982675194,0.0931594893336296,0.0532854236662387,0.2111570984125137,0.0807376280426979,0.2352213412523269,0.0647551715373992,0.9548172950744628,20756490616832.0
67,117.46489715576172,126.77741241455078,68.72510528564453,22.866016387939453,110.8952178955078,121.89390563964844,121.8935775756836,109.53388214111328,68.72510528564453,0.0398919098079204,0.0085667828097939,0.0874042063951492,0.0388270802795887,0.1985273957252502,0.0799185186624527,0.2950052917003631,0.0518588051199913,1.242902159690857,19373561479168.0
68,107.25921630859376,126.62124633789062,58.94126892089844,23.381004333496094,122.76156616210938,111.5084228515625,111.4951629638672,99.81497192382812,58.94126892089844,0.0430080331861972,0.0089287990704178,0.0918503627181053,0.0441830568015575,0.2071855366230011,0.0821139812469482,0.2661873996257782,0.0565428286790847,0.7309361696243286,18152146599936.0
69,106.1964111328125,127.65970611572266,55.73964691162109,22.5405216217041,130.53353881835938,112.4104461669922,112.40769958496094,98.30429077148438,55.73964691162109,0.047743123024702,0.0111441798508167,0.0912220105528831,0.0496975928544998,0.2061370760202407,0.0801771655678749,0.2516989707946777,0.0621798746287822,1.2016866207122805,24423620935680.0
70,95.13617706298828,127.46347045898438,40.72581481933594,23.22683525085449,154.5256805419922,101.0997085571289,101.09508514404295,87.18341827392578,40.72581481933594,0.0905256792902946,0.0284753106534481,0.0889780074357986,0.0744272172451019,0.1964161992073059,0.0758109837770462,0.1356059163808822,0.1097606867551803,0.7480136156082153,22119614251008.0
71,108.9996109008789,127.15447998046876,61.05636596679688,22.675661087036133,119.44131469726562,113.64315032958984,113.64016723632812,101.01910400390624,61.05636596679688,0.0396012105047702,0.0094537707045674,0.0896357372403144,0.0462813079357147,0.2015180140733719,0.0792257785797119,0.2828704714775085,0.0514137186110019,0.751983106136322,25669048205312.0
72,102.35958862304688,127.53118133544922,50.567909240722656,22.812911987304688,144.94285583496094,108.46533203125,108.46355438232422,94.76283264160156,50.567909240722656,0.0398285500705242,0.0096313497051596,0.0892973020672798,0.0444265492260456,0.2005517929792404,0.0792326405644416,0.2858178615570068,0.0512139461934566,1.1134215593338013,25765106155520.0
73,101.1048355102539,129.294921875,57.60536956787109,20.70632553100586,121.62530517578124,108.26022338867188,108.26019287109376,92.4884796142578,57.60536956787109,0.0374729037284851,0.0089731225743889,0.0876704603433609,0.04062395170331,0.195814236998558,0.0785171687602996,0.3029331564903259,0.0479950085282325,0.966292142868042,21277605625856.0
74,103.7827377319336,129.01715087890625,62.10983657836914,20.96119880676269,112.64700317382812,110.19658660888672,110.1965103149414,95.39034271240234,62.10983657836914,0.0438011772930622,0.0101930582895874,0.0911726057529449,0.047094278037548,0.2036372423171997,0.0805293768644332,0.2670753002166748,0.0564969666302204,0.8083333373069763,21692470525952.0
75,84.22443389892578,129.96397399902344,38.57939147949219,20.82069206237793,152.8166961669922,92.84740447998048,92.84688568115234,76.00720977783203,38.57939147949219,0.0936387926340103,0.0335670486092567,0.092043749988079,0.0854198858141899,0.1950194239616394,0.0725507512688636,0.1179201379418373,0.1098401993513107,1.1441932916641235,18936099766272.0
76,87.94574737548828,130.08424377441406,46.09853363037109,20.18915367126465,143.88868713378906,96.76809692382812,96.7679672241211,80.26093292236328,46.09853363037109,0.0414174199104309,0.0088114561513066,0.0913950055837631,0.0440427809953689,0.205298438668251,0.0813546180725097,0.2735529541969299,0.0541273206472396,0.8810457587242126,19514303447040.0
77,99.16055297851562,114.18680572509766,37.319732666015625,35.912452697753906,164.20440673828125,97.7231903076172,85.75882720947266,97.70270538330078,37.319732666015625,0.0543085262179374,0.0112671414390206,0.0917441919445991,0.0474468432366848,0.2096619606018066,0.0826071798801422,0.2311085760593414,0.0718555599451065,0.7143844962120056,12565100888064.0
78,106.92501831054688,113.09391784667967,39.2689094543457,35.95310592651367,164.97775268554688,105.17849731445312,91.64624786376952,105.15744018554688,39.2689094543457,0.0539298690855503,0.0111614363268017,0.0914208814501762,0.0474311336874961,0.2089421600103378,0.0825232118368148,0.2330570369958877,0.0715342760086059,0.8479262590408325,13490915901440.0
79,97.22055053710938,114.20443725585938,36.24812316894531,36.10269165039063,168.5818634033203,95.63267517089844,83.12915802001953,95.56922149658205,36.24812316894531,0.0620755292475223,0.0146313915029168,0.0925792679190635,0.0572665706276893,0.2099845111370086,0.0806055516004562,0.2017315626144409,0.0811256095767021,0.9212538003921508,15145391620096.0
80,102.1234130859375,113.994873046875,36.9876594543457,35.43412780761719,168.93345642089844,100.56288146972656,88.70244598388672,100.53962707519533,36.9876594543457,0.0485337078571319,0.0102093927562236,0.0911002606153488,0.044822871685028,0.2074392735958099,0.081998161971569,0.2515082359313965,0.0643880888819694,0.7813072800636292,18705620664320.0
81,97.90604400634766,112.93980407714844,28.808616638183597,36.01319885253906,184.8601531982422,96.6935806274414,83.32657623291016,96.68721771240234,28.808616638183597,0.0622655674815177,0.0141468774527311,0.0924357771873474,0.0549412257969379,0.2109395265579223,0.0810513868927955,0.2025553435087204,0.0816642791032791,0.7421150207519531,15542137126912.0
82,105.99163055419922,138.6354522705078,52.62314987182617,15.848073959350586,151.31651306152344,127.89976501464844,127.89971923828124,91.50080871582033,52.62314987182617,0.0631777793169021,0.0142326988279819,0.0929392278194427,0.0558069832623004,0.2116388380527496,0.0816791057586669,0.1974342763423919,0.0830910950899124,0.8882035613059998,14828217303040.0
83,119.88229370117188,128.85096740722656,47.2837142944336,22.1711483001709,162.72972106933594,130.54180908203125,130.5089111328125,109.96903228759766,47.2837142944336,0.0651070401072502,0.014040102250874,0.0928047820925712,0.0561390817165374,0.2124183773994445,0.0813873931765556,0.1916049569845199,0.0864982530474662,1.0103448629379272,12712329347072.0
84,86.00859069824219,142.65335083007812,46.16129302978516,13.345010757446287,151.2777557373047,110.01087951660156,109.9372787475586,69.96853637695312,46.16129302978516,0.0402632765471935,0.0071682492271065,0.0903465375304222,0.0401891358196735,0.2044189423322677,0.0826386287808418,0.2807598710060119,0.0542153529822826,0.8624213933944702,13289804267520.0
85,132.9026336669922,132.20838928222656,78.64220428466797,19.351043701171875,117.97057342529295,146.5637969970703,146.55197143554688,121.46370697021484,78.64220428466797,0.0337947867810726,0.0055181561037898,0.085988350212574,0.0329785011708736,0.1966354548931121,0.0804933533072471,0.3191914558410644,0.0453999601304531,0.8119266033172607,13325542883328.0
